1837.89 -10.2758 
737.328 -62.5284 
-3607.79 -73.7935 
4266.87 259.255 
-3712.66 52.2988 
-2450.58 13.6667 
4801.64 -16.234 
-2881.68 102.064 
-656.935 47.9592 
1637.09 -12.9763 
174.238 -24.4512 
-1732.24 8.61526 
-1027.15 122.559 
779.785 -28.6448 
-1054.54 12.8214 
-1230.02 -0.28726 
-656.905 55.7763 
637.347 -26.4195 
2207.56 -9.39651 
-11041.5 -131.591 
-2450.26 -47.9467 
1441.07 135.584 
881.044 -56.29 
307.52 209.105 
-6252.82 -2.50818 
2207.39 13.5118 
2411.91 22.8494 
1436.73 -27.843 
-855.567 -1.02046 
3209.99 230.817 
4801.6 -10.6737 
-1254.15 126.863 
-4025.9 42.371 
3105.64 99.892 
1647.72 168.804 
-3399.66 -59.3786 
-556.937 -48.6942 
2814.28 -8.02542 
-1849.7 144.196 
-2150.34 -53.0632 
1737.5 -16.9467 
-5184.82 128.835 
-1651.55 -46.0557 
-2880.94 -35.4658 
-411.242 152.332 
400.638 22.291 
-6902.42 -42.8337 
3737.13 124.451 
-8113.23 -22.6131 
174.106 -3.84991 
-1950.73 -41.262 
-6903.2 108.09 
-6253.75 135.056 
637.334 -14.7582 
-2365.04 144.305 
-855.555 2.46091 
485.462 20.8021 
-1028.04 290.876 
-4339.83 -54.649 
-4340.97 155.253 
-59.8483 -9.75893 
-3920.85 -53.7921 
-11275.4 -83.1621 
2895.47 237.066 
1116.21 103.464 
-8559.82 -90.1616 
-1054.57 6.4047 
-21009.5 11.571 
-2150.29 -57.7491 
678.52 12.8869 
-1254.18 121.585 
-205.769 126.556 
1234.86 82.985 
-1950.61 -64.9745 
-616.559 152.61 
-3505.94 331.782 
1104.23 31.0264 
-7450.19 88.2265 
4588.03 47.0513 
-2985.12 66.8442 
-2450.54 15.9613 
-1233.61 310.011 
1336.55 -20.8039 
3560.91 19.4292 
-1644.57 267.458 
3315.64 103.129 
-1840.93 -16.8493 
-1253.04 -78.1318 
-556.859 -58.7806 
2341.43 -13.3095 
238.957 -40.99 
-656.452 -26.8567 
-2150.42 -26.7498 
-556.875 -53.8149 
174.395 -45.0235 
4281.87 -16.9296 
-855.421 -15.9951 
2949 -5.4209 
1336.58 -19.4125 
-59.7228 -23.047 
3561.2 5.07929 
-1950.64 -53.6859 
1737.44 -3.05737 
-933.997 -25.5791 
1637.19 -16.5548 
1336.63 -24.8294 
-410.111 -50.3471 
2948.93 8.84811 
3868.99 0.380155 
2240.5 -6.56407 
-833.217 -33.3552 
2814.27 7.33989 
438.188 -46.2681 
-557.113 -11.7815 
3050.69 -3.21241 
1838.04 -32.3665 
3421.59 -32.8292 
-1253.12 -68.2526 
-2448.54 -81.0383 
1436.84 -41.9253 
174.5 -65.5828 
1536.84 -8.05401 
-1651.47 -60.3405 
238.855 -26.4503 
-1054.22 -43.6671 
2240.5 -5.64296 
880.85 -23.9404 
-23.4982 -49.1882 
-2450.33 -25.8005 
-656.428 -33.762 
1336.69 -39.5563 
2341.37 -2.18395 
-557.025 -24.988 
4281.74 6.53834 
637.322 -6.70529 
1704.35 -49.3536 
476.814 -13.3956 
-2450.17 -54.1155 
1093.87 -8.49099 
401.023 -37.4043 
-855.439 -14.7748 
438.103 -34.406 
1536.88 -15.2891 
-1840.81 -44.5303 
-1054.28 -37.2411 
4268.15 0.0342714 
779.715 -9.34159 
1838 -28.5737 
238.925 -33.7242 
-2150.36 -35.9187 
737.342 -60.1687 
1837.86 -2.34849 
4281.9 -20.04 
-2150.48 -17.9752 
1094.06 -43.998 
3868.93 9.95481 
1589.98 -45.2112 
1838.05 -33.898 
1296.99 -4.68956 
880.934 -40.1472 
3050.76 -16.8245 
438.114 -34.4071 
678.914 -45.9351 
4281.74 8.58473 
1336.64 -29.3361 
1297.2 -39.7848 
-855.168 -64.2117 
-1034.57 -63.2989 
-1334.32 -63.0899 
1536.93 -23.7008 
2746.22 -42.153 
1793.12 -35.4631 
2240.71 -39.2488 
1195.64 -49.0269 
-2450.2 -50.0305 
3526.81 -11.0624 
2609.38 -36.7402 
2814.42 -23.3824 
3226.25 -59.162 
-1731.81 -65.6071 
-727.64 -24.034 
-1950.54 -72.6681 
1837.88 -6.50247 
-855.183 -62.4113 
-727.442 -60.0709 
2112.73 -50.9985 
-1950.69 -44.415 
-633.033 -11.9637 
537.689 -24.2562 
-1128.81 -70.4738 
-556.844 -59.1666 
2207.7 -34.5641 
3226.12 -43.6581 
2112.56 -20.556 
2746.2 -44.199 
2609.5 -55.0734 
3615.38 -1.69276 
-2450.31 -26.941 
537.735 -27.7911 
3001.54 -25.1682 
2412.34 -41.2428 
-929.592 -55.6318 
1336.59 -20.9698 
2240.64 -32.1788 
2746.25 -45.6657 
2024.07 3.80407 
1195.47 -18.1154 
-934.1 -8.02269 
1837.8 9.46817 
737.352 -63.052 
2024.33 -35.3413 
1336.61 -20.6851 
1737.46 -5.13034 
