 1.70280177e-01 -4.06996087e-02 -9.84554825e-01
 6.10388165e-02 4.55621277e-01 8.88078552e-01
 4.42436089e-01 2.27964094e-02 8.96510252e-01
 4.18570156e-02 -3.22987672e-01 9.45477104e-01
 1.35737238e-01 -1.32344307e-01 -9.81865768e-01
 6.74876019e-01 4.07340285e-01 6.15318008e-01
 5.31741303e-01 8.33781308e-01 1.48525812e-01
 3.36061966e-02 7.62487904e-01 -6.46129104e-01
 2.17995019e-01 3.97808153e-02 -9.75138789e-01
 7.65447087e-01 6.33072697e-01 -1.15367745e-01
 5.00397774e-01 7.85937189e-01 3.63187008e-01
 2.01704701e-01 -6.29157425e-01 -7.50650483e-01
 1.16269898e-01 5.27052732e-01 8.41841273e-01
 2.88916860e-01 5.93271183e-01 -7.51369650e-01
 1.34042007e-01 -9.14095264e-01 -3.82704310e-01
 7.26313627e-01 -1.05855319e-01 6.79163578e-01
 8.80778872e-01 1.39883942e-01 4.52394806e-01
 7.15522900e-01 4.98153546e-01 4.89765274e-01
 4.67737745e-01 -2.70345507e-01 8.41507403e-01
 6.87822470e-01 6.81619731e-01 2.49589247e-01
 5.13907077e-01 -5.36152529e-01 -6.69656615e-01
 5.65419922e-01 1.83806516e-01 8.04061861e-01
 7.49747504e-01 -1.66399471e-01 6.40460691e-01
 5.68124011e-01 7.91006481e-01 -2.27032717e-01
 2.35750682e-01 9.26984469e-01 2.91755737e-01
 1.67959389e-01 3.25446251e-01 9.30523713e-01
 2.50893415e-01 4.88635576e-02 9.66780661e-01
 7.19204658e-01 4.50362151e-01 -5.29073334e-01
 7.38695228e-01 6.36003549e-01 2.23223755e-01
 5.51094983e-01 6.65365292e-01 5.03570599e-01
 4.59027531e-01 8.81239334e-01 -1.12742902e-01
 8.47248458e-01 3.69011660e-01 -3.82100045e-01
 7.23746645e-01 -6.19364444e-01 3.04267117e-01
 9.83971720e-01 7.89901815e-02 -1.59875595e-01
 4.17703593e-01 6.29480572e-01 -6.55193039e-01
 2.00134223e-01 -3.39864778e-01 -9.18933200e-01
 5.52389406e-02 4.40748998e-01 -8.95929116e-01
 8.52041611e-01 -2.36515744e-01 4.66996142e-01
 4.38041108e-01 -4.78143557e-01 -7.61248138e-01
 8.83892551e-01 4.33395250e-01 1.75791115e-01
 6.37882466e-02 -7.04721273e-01 7.06610916e-01
 2.26367056e-01 -6.54819670e-01 7.21088869e-01
 1.46624158e-01 -2.94916192e-02 9.88752548e-01
 3.24627298e-01 -8.95374530e-01 3.04830392e-01
 7.03776732e-01 8.92786648e-02 7.04789069e-01
 9.57450679e-01 2.39980747e-01 -1.60304207e-01
 4.00272346e-01 -6.37378970e-01 -6.58430025e-01
 3.80853984e-01 9.26417977e-02 9.19982467e-01
 9.26584608e-01 3.57434146e-01 1.16969207e-01
 8.81922298e-02 9.75799428e-01 -2.00093996e-01
 1.81641382e-01 -4.64037344e-01 8.66992359e-01
 2.12856559e-01 -3.41296990e-01 9.15537247e-01
 2.53887934e-01 -5.62413152e-01 7.86913187e-01
 2.27831683e-01 -8.13207726e-01 -5.35523967e-01
 6.07256704e-02 -9.97476461e-01 3.67845500e-02
 2.87059710e-01 -5.36167140e-01 7.93801941e-01
 1.28076862e-01 -8.90009765e-01 4.37583062e-01
 9.05827398e-01 -2.03639357e-02 4.23157223e-01
 6.13757529e-01 2.34421123e-01 7.53888873e-01
 6.99508749e-01 7.03646622e-01 -1.24775562e-01
 4.49075196e-01 7.74889555e-01 -4.44834402e-01
 2.90434050e-01 -1.75453041e-01 -9.40672256e-01
 5.15747462e-01 -7.99118709e-01 -3.08891315e-01
 4.17248615e-01 1.55906719e-01 8.95319322e-01
 5.27985312e-01 -4.45094182e-01 7.23272203e-01
 1.33193221e-01 -9.76694363e-01 1.68308309e-01
 1.81691521e-01 -9.75240894e-01 -1.26068985e-01
 6.17977493e-01 -5.69282754e-01 5.42236999e-01
 5.73267802e-01 6.16766266e-01 -5.39410233e-01
 7.64096127e-01 1.26528648e-01 6.32572217e-01
 3.30695655e-01 6.80017683e-01 6.54382407e-01
 2.80055644e-01 1.93331261e-01 -9.40314766e-01
 4.25097701e-01 7.48712195e-01 5.08647220e-01
 9.99655624e-01 -2.49295140e-02 8.19463909e-03
