 9.45337978e-01 -1.33137345e-01 3.01045181e-02
 5.20983847e-01 8.64653744e-01 1.31547950e-02
 7.63282055e-01 -7.56328533e-01 -3.23104549e-02
 -1.02037191e+00 9.70909540e-02 -8.77048351e-02
 7.47492440e-01 7.58769384e-01 -5.84315138e-03
 -4.82465520e-01 -8.61349772e-01 -1.12893962e-01
 -1.12469375e+00 -3.01480978e-01 7.50873263e-02
 -8.80395210e-01 -7.06561422e-01 -6.91518845e-02
 7.61003013e-01 -6.61871845e-01 2.23502440e-02
 -5.37722198e-01 -8.16202343e-01 -1.66130817e-02
 8.55439462e-01 -3.69792359e-01 -9.62139872e-02
 -3.30568499e-01 -1.04419380e+00 8.94702786e-02
 1.47293145e-01 -1.08564604e+00 -1.46721626e-01
 -5.70769312e-01 -8.02041771e-01 -1.00782762e-01
 -8.50781887e-01 4.18826428e-01 4.68564080e-02
 -5.39731486e-01 -8.38548514e-01 -2.31112373e-02
 -9.12203716e-01 1.83125367e-01 -8.03889809e-02
 2.17659635e-01 -1.02708708e+00 -6.87299998e-02
 -3.05650350e-02 9.97614498e-01 -1.05542422e-01
 1.02761215e-02 -8.72329093e-01 9.77094052e-03
 7.04989729e-01 -7.41087418e-01 -9.22918068e-02
 8.24357603e-02 9.56586828e-01 1.40733322e-02
 4.47566097e-01 -7.06239243e-01 9.58162360e-03
 2.37980819e-01 9.59790132e-01 -3.29368359e-02
 7.76418579e-01 5.05545809e-01 2.48858656e-02
 -6.24674349e-01 7.45700698e-01 -1.16471176e-01
 7.63087595e-01 6.92719185e-01 -1.18403931e-01
 8.17436247e-01 -2.58363592e-01 -4.88099332e-02
 5.41751505e-01 -7.51963289e-01 -5.93011246e-02
 6.14533128e-01 8.95012544e-01 6.60986793e-02
 3.76558879e-01 8.15878323e-01 -9.79994880e-02
 5.08081978e-01 8.97046395e-01 -7.58389862e-03
 -1.01552676e+00 -1.01412275e-01 3.47886325e-02
 -9.02537351e-02 9.94128123e-01 8.22435242e-02
 -7.65003361e-01 -5.45603294e-01 -2.19824894e-03
 -9.95680944e-01 -1.86999931e-01 -4.65506881e-02
 -6.91768272e-01 7.94372471e-01 1.14238918e-01
 6.46341347e-01 -6.10667288e-01 -2.68441942e-02
 7.17333909e-01 -5.50952915e-01 9.95606253e-02
 4.52055752e-01 8.16448911e-01 6.06905423e-02
 -9.21089000e-01 5.08634717e-02 1.15819610e-01
 8.85078734e-01 5.07333457e-01 -1.06306885e-02
 8.69140790e-01 4.26809832e-01 2.80513141e-02
 -4.20740186e-01 1.01807618e+00 -2.16456827e-01
 -4.15411245e-01 9.16366282e-01 -5.57481926e-02
 -8.82839886e-01 3.93145060e-01 6.06161433e-02
 1.23831210e-01 8.91984912e-01 1.20779174e-01
 7.34287265e-01 3.36414433e-02 7.15125860e-03
 9.58891258e-01 -3.25241027e-02 -6.90549170e-02
 -4.15293561e-01 -8.90935186e-01 3.40357156e-03
 2.18552831e-01 9.21682771e-01 3.87596641e-02
 -7.09979199e-01 -5.85574398e-01 4.28168757e-02
 -4.10314953e-01 1.00073142e+00 1.47367025e-01
 -3.98430426e-01 -9.70539634e-01 -2.74072575e-03
 9.86035615e-01 -2.25968206e-01 6.63147357e-02
 -3.28378681e-01 -9.37838140e-01 1.01307559e-01
 9.03992663e-01 -4.22170011e-01 6.58394786e-03
 -8.45310110e-01 -5.17908124e-01 -3.28318809e-02
 9.83952267e-01 -3.73554809e-01 3.17470042e-02
 -1.06313822e+00 1.09763421e-01 -7.32394105e-02
 7.21064093e-01 7.94869922e-01 2.86083429e-02
 1.11036520e+00 1.50425294e-01 -4.81501774e-02
 -5.83160773e-01 7.49537305e-01 6.15677006e-02
 8.58461951e-01 3.91799250e-01 7.00322977e-02
 1.12881213e+00 8.65904638e-02 9.76126355e-02
 6.49552599e-01 7.35226577e-01 -8.44842640e-02
 1.14345944e+00 -1.38335418e-01 -1.00263397e-02
 -3.19445412e-01 -9.86804365e-01 -6.37808181e-02
 8.40217873e-01 4.78118038e-01 7.62920817e-02
 -3.12694295e-01 9.95578975e-01 6.28810434e-02
 6.81287040e-01 -9.91842702e-01 9.18475940e-02
 -8.34480097e-01 -7.32409943e-01 1.58418865e-02
 7.21520007e-01 5.89272603e-01 2.89057587e-02
 -3.07133193e-01 1.05048380e+00 -1.11091344e-02
 -5.46044663e-01 8.87900941e-01 1.73195611e-02
 -2.49131274e-01 9.80007420e-01 -1.55337905e-01
 8.23795562e-01 -6.03378677e-01 4.58923607e-02
 3.36051862e-01 -9.53299796e-01 -5.03683536e-02
 -7.35478741e-01 -6.45411370e-01 -4.45685550e-02
