11944.8 -47.3008 
5670.22 538.695 
-67978 1.85619 
140572 667.45 
-72279.3 331.995 
-18445.2 -96.0406 
60566.6 -29.8208 
-41187.1 62.2391 
14964.1 -259.908 
10735.3 57.3528 
37021.9 25.8674 
-8209.32 -28.4667 
8958.46 -532.295 
50931.9 16.8446 
-2807.43 -64.6845 
4207.56 -15.1603 
14959.8 -295.557 
48762.1 5.29774 
83275.2 -50.2302 
-600675 -6683.76 
-18442.9 404.852 
64406.5 -754.12 
53222.9 144.771 
39278.2 -1091.69 
-181539 181.274 
83282.2 -136.424 
88306.5 -142.825 
67004.7 -4.33365 
-4330.24 -59.6411 
107463 -329.304 
60582.2 113.317 
-4357.3 -1171.24 
-85789.7 410.626 
104463 -190.812 
68955 -872.052 
-59767.8 44.6152 
-2440.81 493.585 
98968.2 -6.90401 
-10859.4 -401.237 
-13018.8 497.191 
73915.9 -42.1591 
-146701 1514.61 
-5757.28 140.115 
-41125.3 71.9015 
22950.9 -754.476 
41652.8 -216.317 
-209363 -710.139 
123034 66.5583 
-287575 -754.68 
37018 -76.6469 
-12636.7 397.601 
-209403 1978.93 
-181712 2114.86 
44034.6 -52.1046 
-24993.5 -200.477 
-4331.93 -8.30069 
43993.5 -213.831 
8883.35 -1170.32 
-100444 37.6037 
-100590 1078.49 
32392.7 -36.4287 
-81122.7 47.1409 
-633372 -4587.9 
98874.5 -565.206 
57665.1 -627.164 
-323550 -2807.86 
-2809.36 -160.412 
-3.10365e+06 591.128 
-13015.4 417.488 
48631.1 -184.119 
-4354.25 -1251.59 
27624.7 -660.553 
59886.2 -527.291 
-15533 177.556 
18291.2 -724.639 
-64171.7 867.591 
57715.5 -280.371 
-241052 1803.29 
151956 228.393 
-44696.5 96.9288 
-18440.3 -52.2934 
4117.33 -1154.61 
9026.72 88.495 
123034 47.3712 
-5724.6 -829.851 
110512 -99.4122 
-10891.1 46.5771 
4124.11 286.881 
-2439.99 546.3 
88492 -23.0446 
2650.5 287.057 
121.413 326.831 
-20132.7 67.5504 
-2440.01 516.832 
37025.1 124.866 
40863.7 144.357 
-4329.63 118.742 
104694 4.91899 
9025.2 82.511 
32393.9 31.4965 
122964 43.9602 
-13628.9 141.757 
11323.6 -56.9471 
11260.6 84.0664 
10728.4 6.62181 
9026.4 136.353 
22994.3 183.495 
104693 -23.8539 
132994 56.3254 
14721.7 -26.5001 
13607.7 116.176 
98933.2 -45.2911 
44125.7 112.451 
20636.1 4.47303 
107588 7.44813 
11943.1 212.712 
113415 51.9459 
4121.63 246.279 
-28038.8 134.565 
67006.4 65.1448 
37028.9 223.797 
15473.2 47.244 
-5754.91 190.139 
6709.35 259.255 
-2803.14 339.194 
14721.2 -11.5492 
53216.7 -13.891 
32334 157.323 
-18435.4 235.268 
122.916 231.882 
64728.5 53.1506 
88492.6 -60.9407 
20637.7 70.0739 
40862.1 9.07998 
44033.7 -88.4777 
71377.6 98.6712 
44015.5 -45.6865 
-18432.4 400.723 
57731.7 -91.5738 
41662.4 79.8735 
-4329.58 139.898 
3879.6 260.587 
15473.5 -49.596 
-10886.5 128.168 
-2804.27 431.09 
118398 58.4843 
50930.1 -81.3639 
11942.9 200.013 
2641.7 247.489 
-19190.7 87.7499 
5671.32 535.135 
11943.1 -58.4432 
40866.6 70.1459 
-20132.9 50.4989 
57736.8 83.2497 
132994 70.1315 
69115.2 79.8441 
11942.5 214.169 
62256.1 -111.491 
53219.8 68.2983 
107588 30.3667 
3879.28 259.399 
48642.1 103.359 
40862.4 56.6434 
9025.73 154.763 
62260.7 59.4496 
-4327.04 606.067 
8909.57 241.655 
1842.71 227.047 
69293 -18.1834 
19120.6 333.323 
73731.2 38.0249 
70101.8 74.8444 
60000.6 104.502 
-18432.5 393.059 
116531 36.1699 
93521.7 57.0145 
98952.2 29.6078 
110459 85.8831 
-8200.66 198.82 
15951.8 69.1493 
-15531.5 195.982 
11943.2 -19.5114 
-4327.35 633.709 
15957.4 234.9 
80819 105.271 
-12636.2 344.207 
18278.1 11.777 
4484.87 191.531 
6632.91 268.77 
-2441.41 571.364 
83277.1 43.1811 
110457 66.4053 
80814.3 -16.4758 
19121.3 343.956 
93522 111.927 
119723 37.4428 
-18434.5 213.986 
4486.39 139.39 
101585 37.8667 
88295.6 70.0526 
11274.5 212.964 
9026.27 112.888 
70100 65.4925 
19120 332.381 
78389.9 -119.042 
59996.6 -47.6384 
11258.4 6.68406 
76260.8 -148.023 
5671.62 546.681 
78393.9 43.1888 
9027.47 84.9022 
11324 -88.7643 
